col1,FieldID,ra,dec,mtot_all,ntns,mtot,sfrtot,ngal,flux,mindist,BGLT_orig,score,selected
11439,11440,143.16278,20.95662,1.98707752768E11,0.0,2.6672881664E11,13.371337890625,8.0,2.2002633112605774E-4,9.4324,false,4.0884365548971395,true
11469,11470,193.39534,20.95662,9.568649984E9,0.0,3.5104493568E10,0.6858276724815369,2.0,1.6191978527288773E-6,4.6932,false,-3.3293274984986745,true
11572,11573,5.07042,22.53047,1.730277389056E12,0.8059658115581034,4.8502734848E11,32.54834747314453,24.0,2.3412265352778533E-5,64.2803,false,2.8697973049249725,true
11643,11644,125.07042,22.53047,2.94957792256E11,0.0,3.87875340288E11,17.03620147705078,13.0,4.40447233568728E-5,40.6816,false,2.9263135905799533,true
11652,11653,140.28169,22.53047,2.4181871568E12,0.4029829057790517,1.53094586368E12,97.12865447998047,39.0,1.8921026728284967E-5,109.4438,false,3.5594507958013804,true
11803,11804,36.68246,24.10432,1.691930422272E12,0.0,1.3090455552E12,77.85763549804688,22.0,1.4552786446576194E-5,75.9371,false,2.709165512996476,true
11864,11865,140.75829,24.10432,1.35725587584E12,0.4038368771046828,9.93649426432E11,39.55253219604492,22.0,1.3635241111561746E-5,91.491,false,2.5187356027359638,true
12014,12015,36.34615,25.67818,2.306754314752E12,0.8105625084489153,1.455345893376E12,71.23915100097656,27.0,2.4153998155116077E-5,52.767,false,3.483166325053171,true
12064,12065,122.88462,25.67818,5.11876320352E11,0.40528125422445765,4.2303488E11,31.064889907836914,17.0,2.7736675791009117E-5,56.127,false,2.694910045375778,true
12068,12069,129.80769,25.67818,1.032845654259E12,0.0,9.33982502912E11,50.97673416137695,23.0,2.162048934253727E-5,55.2077,true,3.0309582104241155,true
12102,12103,188.65385,25.67818,4.66004912192E11,0.8105625084489153,3.01476675584E11,12.533222198486328,9.0,1.5400048772786483E-6,12.8038,false,-1.1434560228257258,true
12192,12193,344.4231,25.67818,1.768273425408E12,0.0,8.80468361216E11,49.31121826171875,27.0,2.1141007828111924E-5,99.1685,false,3.120255500516823,true
12195,12196,349.61539,25.67818,6.81910556224E11,0.0,9.88239822848E11,129.14183044433594,18.0,2.7756019283720217E-5,63.859,false,3.1138003121364957,true
12216,12217,27.21951,27.25203,1.79088811136E11,0.0,8.2594414592E10,1.3684829473495483,3.0,6.729277062559512E-5,7.4242,false,1.441114213171515,true
12221,12222,36.0,27.25203,3.03538132352E12,0.40732577432958966,1.888676872192E12,65.88201904296875,30.0,2.0310526292902346E-5,70.1318,false,3.4997031144573647,true
12267,12268,116.78049,27.25203,7.06152829568E11,0.40732577432958966,6.8678582272E11,46.48689270019531,22.0,2.9186330056638783E-5,64.3074,false,3.1846154066751993,true
12269,12270,120.29269,27.25203,1.009295655936E12,1.221977322988769,8.31439372288E11,48.27749252319336,22.0,2.7355973374260735E-5,64.1998,false,3.197306378942507,true
12339,12340,243.21951,27.25203,9.46655393792E11,0.40732577432958966,1.032101691392E12,44.36680221557617,24.0,1.573275392711801E-5,93.7562,false,2.7661568481947967,true
12345,12346,253.7561,27.25203,1.3962173376E12,1.221977322988769,9.05510912E11,56.585872650146484,26.0,1.3818392210201659E-5,115.878,false,2.6379841721322244,true
12402,12403,353.85367,27.25203,2.8963529152E12,0.0,8.9713573888E11,34.62416076660156,36.0,1.950366637266706E-5,101.391,false,3.290753807764794,true
12403,12404,355.60977,27.25203,4.20285070016E12,0.40732577432958966,2.247610597376E12,97.62382507324219,54.0,3.546700457816328E-5,65.1628,false,4.69106986823871,true
12404,12405,357.36584,27.25203,2.126938847744E12,1.221977322988769,1.368256544768E12,56.66351318359375,29.0,2.5936244089526105E-5,90.7821,false,3.595731241794427,true
12500,12501,167.52475,28.82588,3.625617232896E12,0.8199646921110852,2.981684051968E12,178.0919189453125,104.0,3.4549262296330414E-6,77.983,false,2.854625247666762,true
12538,12539,235.24751,28.82588,1.436705531648E12,0.0,1.107976257536E12,66.11811828613281,25.0,1.9619212159872098E-5,64.2688,false,3.0721143805315094,true
12542,12543,242.37624,28.82588,3.07624006016E11,0.8199646921110852,9.60240549888E11,49.5021858215332,26.0,1.4987906747564224E-5,103.753,false,2.7516791935266873,true
12607,12608,358.2178,28.82588,1.826589239808E12,2.0499117302777132,1.061790416896E12,49.489925384521484,16.0,2.4151640853257522E-5,96.3829,false,2.891645371372645,true
15958,16012,204.72429,-30.27364,3.43401465216E11,0.7306665210888537,1.89227384832E11,10.638337135314941,7.0,0.0010194245130332588,4.7771,true,5.488067748390613,true
15959,16013,12.41192,-25.88622,0.0,0.0,3.6238721024E11,19.46198272705078,9.0,0.0026751970871761736,3.5279,true,7.036047337785234,true
15961,16015,13.72283,-37.68438,8.9606841728E10,0.0,1.7514698752E10,,2.0,7.508452880163824E-7,135.1827,true,-4.465661187540192,true
15971,16025,49.56779,-66.49814,5.3400172288E10,0.0,7.3902153728E10,5.5639119148254395,3.0,4.606682873727432E-6,72.4037,true,-1.5186296047519807,true
15972,16026,101.28313,-26.88394,9.3636648448E10,0.0,2.30223937536E11,13.598832130432129,6.0,1.6404795496682581E-4,24.8291,true,3.455880030208233,true
15975,16029,169.40796,13.25969,2.93137629184E11,0.0,4.72992841728E11,17.768230438232422,8.0,1.0635965692367008E-5,8.7723,true,1.0479768616372933,true
15976,16030,186.97583,12.47125,3.31454629727E11,0.0,2.19931672576E11,9.298605918884277,11.0,1.690457084978721E-7,11.1509,true,-3.504916477731488,true
15977,16031,189.16595,12.52439,1.12101007424E11,0.0,3.61174761472E11,7.708444595336914,8.0,4.0580017482561814E-7,9.8578,true,-2.6153220568776074,true
15979,16033,185.30922,15.14889,6.11832858725E10,0.0,3.23669065728E11,19.875621795654297,9.0,6.163064126935981E-7,11.1491,true,-2.1069220703798237,true
16012,16066,200.28416,-31.52917,1.51649169173E11,0.7462994621055177,4.8590127104E11,27.174766540527344,13.0,3.222069643914204E-5,33.6756,true,2.6847720479949615,true
16036,16090,13.1765,-31.20583,5.743727488E11,0.0,3.44307695616E11,38.1309928894043,16.0,5.3398143788140255E-5,22.8818,false,3.264002096192785,true
16037,16091,65.00175,-54.93781,8.9524232704E10,1.8099133881905685,8.9524232192E10,2.760721206665039,3.0,1.624676126446901E-4,10.6099,true,2.433100111505235,true
16043,16104,211.87418,-27.01778,1.520738043456E12,2.763128139589702,1.116279406592E12,32.36457824707031,22.0,2.9540272467496212E-5,72.241,true,3.408654516360384,true
16052,16113,50.21946,-19.28849,1.72268873216E11,0.6034753777664359,1.38664214528E11,9.913948059082031,5.0,7.319810512353905E-5,16.1817,true,2.2011540011806723,true
16061,16122,198.84984,-16.38556,7.44633308272E11,1.1487693272930777,4.1793683456E11,29.25600242614746,11.0,1.1668196324904957E-5,17.9772,true,1.3714053388639122,true
16063,16124,330.50787,-31.86989,3.58054705728E11,0.0,3.47056013312E11,10.258842468261719,11.0,6.594691498791329E-5,31.039,true,3.1711711538815734,true
16065,16126,287.84845,-57.04956,1.19360646048E11,1.8099133881905685,3.41960196096E11,10.192179679870605,10.0,6.3334819004381E-5,23.4423,true,3.0380818918989885,true
16072,16133,211.47899,-33.68773,1.204237361408E12,0.0,8.47535865856E11,24.616024017333984,25.0,3.662731230661326E-5,36.9865,true,3.633550731815113,true
